respondent_id,party_name,country_name,is_populist,populist_and_farleft,populist_and_farright,income_decile,income_feeling,paid_work,econ_satisfaction,unemp_3m,years_education,financial_difficulty_childhood,immig_same_ethnic,immig_diff_ethnic,immig_poor_nonEU,gay_rights_freedom,gay_adoption_rights,eu_integration,europe_attachment,country_attachment,child_obedience,leader_loyalty,tradition_important,pleasure_important,trust_politicians,trust_parties,trust_parliament,influence_on_politics,confident_participation,active_politics_role,political_interest,left_right_scale,party_closeness,ess_round,age,gender,ethnic_majority_identity,disc_nationality,disc_race,disc_ethnicity,born_in_country,citizen,how_religious,religion_belonging,religion_attendance,vote_x,vote_code,farright,farleft,eurosceptic,in_parliament,partyfacts_id,parlgov_id,vote_y
68670,Bündnis 90/Die Grünen,Germany,0,0,0,4,1,0,5,2,13,5,2,2,2,1,2,2,3,5,2,2,2,4,0,0,4,1,1,1,4,4,1,11,76,1,1,0,0,0,1,1,4,1,5,1,4.0,0,0,,,,,1
68670,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,1,5,1,12,3,2,2,3,1,2,5,9,10,4,2,3,4,2,3,3,3,3,4,2,6,1,11,62,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,2
68681,Die PARTEI,Germany,0,0,0,1,2,1,9,1,20,5,1,1,1,1,1,10,8,8,5,1,6,3,6,6,8,4,3,3,1,3,1,11,56,1,1,0,0,0,1,1,0,2,7,1,9.0,0,0,,,,,1
68682,CDU/CSU,Germany,0,0,0,6,2,1,8,1,14,2,2,2,2,2,3,3,3,8,1,3,3,4,3,1,2,2,2,1,3,4,1,11,46,1,1,0,0,0,1,1,3,1,5,1,1.0,0,0,,,,,1
68682,CDU/CSU,Germany,0,0,0,4,1,0,5,2,16,5,2,2,2,1,3,7,6,8,2,3,4,4,5,5,6,2,3,2,3,7,2,11,71,1,1,0,0,0,1,1,3,1,6,1,1.0,0,0,,,,,1
68686,SPD,Germany,0,0,0,4,1,0,5,2,14,5,2,2,2,2,1,5,5,6,3,3,6,6,4,2,5,3,3,2,3,3,2,11,66,1,1,0,0,0,1,1,6,1,6,1,2.0,0,0,,,,,1
68699,CDU/CSU,Germany,0,0,0,5,1,0,4,2,15,5,2,2,2,1,2,6,4,3,1,3,4,2,2,3,3,3,2,1,3,3,2,11,23,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
68699,CDU/CSU,Germany,0,0,0,1,2,1,6,1,9,3,2,2,2,2,3,5,7,8,2,3,2,2,3,4,6,3,2,2,2,6,2,11,34,1,1,0,0,0,1,1,8,1,7,1,1.0,0,0,,,,,1
68699,CDU/CSU,Germany,0,0,0,2,2,0,0,2,9,3,2,4,3,2,5,0,0,8,2,2,2,3,0,0,0,1,1,1,4,5,2,11,69,2,1,0,0,0,1,1,7,1,3,1,1.0,0,0,,,,,2
68719,CDU/CSU,Germany,0,0,0,10,1,1,6,2,15,5,2,2,2,2,2,4,3,6,2,3,2,3,4,2,4,2,1,3,2,7,2,11,59,1,1,0,0,0,1,1,5,1,7,1,1.0,0,0,,,,,1
68719,CDU/CSU,Germany,0,0,0,10,1,1,8,2,19,4,1,2,2,1,2,10,10,8,1,1,1,1,8,10,10,5,5,5,1,5,1,11,56,1,1,0,0,0,1,1,7,1,6,1,1.0,0,0,,,,,1
68719,CDU/CSU,Germany,0,0,0,3,2,0,3,2,18,3,2,2,3,4,5,4,4,8,2,4,1,4,0,0,5,3,2,1,3,4,2,11,71,2,1,0,0,0,1,1,7,1,4,1,1.0,0,0,,,,,2
68740,SPD,Germany,0,0,0,10,2,1,8,1,18,3,1,1,1,1,2,9,7,7,5,5,3,4,5,4,7,3,3,4,1,2,1,11,77,1,1,0,0,0,1,1,3,1,6,1,2.0,0,0,,,,,1
68740,SPD,Germany,0,0,0,7,1,1,5,2,9,1,3,3,4,2,5,4,2,3,3,2,3,2,3,3,4,1,1,1,3,3,2,11,57,1,1,0,0,0,1,1,4,1,5,1,2.0,0,0,,,,,2
68754,CDU/CSU,Germany,0,0,0,8,1,1,6,1,20,5,1,2,2,2,2,4,6,7,4,4,1,1,5,6,6,3,3,2,2,7,1,11,54,2,1,0,0,0,1,1,8,1,6,1,1.0,0,0,,,,,1
68779,CDU/CSU,Germany,0,0,0,9,1,1,7,2,22,4,1,1,1,1,1,3,5,3,3,4,3,4,5,5,8,2,2,2,2,6,1,11,38,1,1,0,0,0,1,1,3,1,5,1,1.0,0,0,,,,,1
68780,SPD,Germany,0,0,0,10,1,1,7,2,18,4,1,1,1,1,1,7,10,8,3,4,5,5,5,6,7,4,3,3,2,3,1,11,34,2,1,0,0,0,1,1,6,1,4,1,2.0,0,0,,,,,1
68780,SPD,Germany,0,0,0,9,3,1,3,1,18,3,1,1,1,2,3,5,9,8,4,4,4,4,4,4,8,4,3,4,2,3,2,11,45,1,1,0,0,0,1,1,5,2,5,1,2.0,0,0,,,,,1
68784,SPD,Germany,0,0,0,2,2,1,1,1,17,5,2,2,2,1,1,3,6,8,2,4,1,2,0,2,0,2,2,2,2,5,1,11,39,1,1,0,0,0,1,1,6,1,7,1,2.0,0,0,,,,,1
68786,SPD,Germany,0,0,0,3,2,1,3,1,13,4,2,3,3,1,1,6,7,8,2,2,1,5,6,7,6,3,3,1,3,4,1,11,49,2,1,0,0,0,1,1,10,1,3,1,2.0,0,0,,,,,1
68803,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,8,2,17,4,1,1,2,1,1,8,6,7,4,2,3,2,9,8,9,4,4,2,2,4,1,11,58,1,1,0,0,0,1,1,2,1,7,1,4.0,0,0,,,,,1
68803,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,1,3,2,20,5,1,1,1,1,1,10,9,9,2,5,5,1,0,0,0,1,1,1,4,0,1,11,37,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
68861,CDU/CSU,Germany,0,0,0,3,2,1,5,2,13,4,3,3,4,2,1,6,10,10,1,2,2,1,6,4,6,2,3,2,3,6,2,11,62,2,1,0,0,0,1,1,8,1,4,1,1.0,0,0,,,,,1
68864,CDU/CSU,Germany,0,0,0,2,1,0,5,2,10,5,1,2,2,2,2,7,7,10,3,3,2,3,4,5,4,3,2,2,2,6,1,11,81,2,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
68864,CDU/CSU,Germany,0,0,0,4,2,1,6,2,12,5,3,3,3,2,2,5,7,10,3,2,2,2,5,5,5,2,2,2,3,8,2,11,24,1,1,0,0,0,1,1,0,2,6,1,1.0,0,0,,,,,1
68918,SPD,Germany,0,0,0,6,1,1,6,2,16,3,1,1,1,1,1,8,7,8,3,2,3,3,6,5,6,3,3,2,2,2,1,11,999,1,1,0,0,0,2,2,6,1,7,1,2.0,0,0,,,,,1
68918,SPD,Germany,0,0,0,3,2,1,3,1,18,3,2,2,2,1,1,10,10,10,5,5,3,4,3,3,3,2,2,2,3,5,2,11,40,2,1,0,0,0,1,1,5,2,5,1,2.0,0,0,,,,,1
68977,PDS / Die Linke,Germany,1,1,0,10,1,0,3,2,14,5,1,1,1,1,2,9,5,2,3,4,5,3,5,2,7,2,3,3,2,1,1,11,24,1,1,0,0,0,1,1,1,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
68977,PDS / Die Linke,Germany,1,1,0,9,1,1,3,1,14,5,2,2,3,3,4,6,0,1,2,4,5,6,6,7,6,2,5,3,3,7,1,11,21,1,2,0,1,0,2,1,0,2,2,1,3.0,0,1,1.0,1.0,86.0,791.0,2
68979,CDU/CSU,Germany,0,0,0,9,1,1,6,2,19,5,2,2,2,1,1,4,7,6,3,4,2,3,4,5,6,4,3,2,2,5,2,11,33,1,1,0,0,0,1,1,3,2,7,1,1.0,0,0,,,,,1
69031,Alternative für Deutschland,Germany,1,0,1,10,1,1,7,1,17,4,1,1,1,1,1,9,8,8,3,5,4,3,2,2,3,1,2,2,1,3,2,11,44,1,1,0,0,0,1,1,2,2,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
69031,Alternative für Deutschland,Germany,1,0,1,7,2,1,4,2,19,4,1,1,1,1,2,8,8,9,3,3,5,3,6,5,7,3,2,3,2,3,2,11,71,2,1,0,0,0,1,1,2,2,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
69031,Alternative für Deutschland,Germany,1,0,1,5,2,0,4,2,12,2,2,4,3,3,5,5,2,10,1,3,1,5,3,5,3,1,1,1,3,3,1,11,70,2,1,0,0,0,1,1,7,1,3,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
69045,CDU/CSU,Germany,0,0,0,6,2,0,7,2,13,4,1,3,3,1,2,8,6,8,1,2,3,2,5,5,5,2,2,1,1,5,2,11,67,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
69134,CDU/CSU,Germany,0,0,0,4,2,0,6,2,15,3,2,2,3,1,2,5,2,9,2,2,4,5,2,2,9,2,2,2,2,5,2,11,66,2,1,0,0,0,1,1,3,2,7,1,1.0,0,0,,,,,1
69134,CDU/CSU,Germany,0,0,0,9,1,1,8,2,16,4,2,2,2,1,1,5,6,9,2,2,2,4,6,7,7,3,3,3,2,8,1,11,50,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
69134,CDU/CSU,Germany,0,0,0,6,3,1,4,2,12,3,3,4,3,3,2,3,8,8,2,4,3,2,3,4,3,3,4,4,2,4,1,11,47,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
69147,SPD,Germany,0,0,0,9,1,1,4,2,16,5,1,1,1,1,1,5,3,5,5,4,5,5,3,3,5,2,3,3,3,0,2,11,48,2,1,0,0,0,1,1,3,1,7,1,2.0,0,0,,,,,1
69147,SPD,Germany,0,0,0,10,1,1,4,2,19,5,2,2,2,1,1,5,8,10,2,4,4,2,0,0,0,1,3,3,4,0,2,11,31,2,1,0,0,0,1,1,3,2,7,1,2.0,0,0,,,,,2
69224,SPD,Germany,0,0,0,10,1,1,6,2,17,5,1,1,1,1,1,10,8,8,2,2,3,3,10,7,10,4,5,5,1,2,1,11,43,2,1,0,0,0,1,1,9,1,4,1,2.0,0,0,,,,,1
69233,FDP,Germany,0,0,0,10,2,1,4,2,17,4,3,3,3,2,2,1,7,9,4,4,2,4,1,1,3,2,2,1,3,5,2,11,46,2,1,0,0,0,2,1,5,1,5,1,5.0,0,0,,,,,1
69255,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,6,2,16,3,1,2,2,2,2,4,6,8,2,3,2,5,5,5,6,3,2,2,3,6,1,11,48,2,1,0,0,0,1,1,8,1,4,1,4.0,0,0,,,,,1
69255,Bündnis 90/Die Grünen,Germany,0,0,0,8,2,1,5,1,10,1,4,4,2,1,1,8,10,10,2,3,5,5,0,0,0,1,1,1,4,6,2,11,41,2,1,0,0,0,1,1,5,1,7,1,4.0,0,0,,,,,1
69255,Bündnis 90/Die Grünen,Germany,0,0,0,2,3,0,0,1,4,3,3,2,2,5,5,4,7,5,2,4,3,4,0,0,0,1,3,3,2,2,2,11,42,2,1,0,0,1,1,1,3,1,6,1,4.0,0,0,,,,,1
69259,CDU/CSU,Germany,0,0,0,3,1,0,0,2,14,5,3,3,4,2,5,10,10,0,2,2,3,1,0,0,5,2,5,1,1,5,1,11,82,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
69265,CDU/CSU,Germany,0,0,0,10,1,1,7,2,13,5,2,3,4,1,1,8,9,10,2,4,2,3,4,4,7,4,3,3,1,4,1,11,61,1,1,0,0,0,1,1,6,1,6,1,1.0,0,0,,,,,1
69275,CDU/CSU,Germany,0,0,0,9,2,1,6,2,14,4,2,2,2,1,1,9,9,9,1,2,3,3,5,5,8,4,2,1,3,5,1,11,30,1,1,0,0,0,1,1,3,1,7,1,1.0,0,0,,,,,1
69279,CDU/CSU,Germany,0,0,0,9,1,1,4,2,17,5,2,2,3,2,2,7,7,7,4,4,2,2,3,5,3,3,3,3,2,5,1,11,40,1,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,1
69319,CDU/CSU,Germany,0,0,0,10,1,1,4,2,16,5,1,2,2,1,3,8,7,10,2,4,1,2,3,2,6,3,4,3,1,6,2,11,53,1,1,0,0,0,1,1,8,1,4,1,1.0,0,0,,,,,1
69346,Bündnis 90/Die Grünen,Germany,0,0,0,9,2,1,7,2,16,4,2,2,2,1,1,6,9,9,3,3,3,2,7,7,8,3,2,3,3,5,2,11,49,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
69348,Alternative für Deutschland,Germany,1,0,1,9,1,0,4,2,13,5,3,3,3,2,1,7,9,9,2,2,2,2,2,2,2,3,2,2,3,3,2,11,67,1,1,0,0,0,1,1,5,1,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
69369,Bündnis 90/Die Grünen,Germany,0,0,0,3,3,1,5,1,25,4,2,2,2,1,2,5,9,7,3,3,2,4,7,9,9,3,2,4,2,5,2,11,44,1,1,0,0,0,1,1,10,1,4,1,4.0,0,0,,,,,1
69436,CDU/CSU,Germany,0,0,0,9,2,1,6,2,16,4,1,1,1,2,2,6,8,10,2,2,4,2,4,4,5,3,1,1,3,5,2,11,39,2,1,0,0,0,1,1,2,2,5,1,1.0,0,0,,,,,1
69466,CDU/CSU,Germany,0,0,0,1,2,0,6,2,13,4,2,2,2,2,2,4,5,5,2,3,3,2,4,4,6,2,1,2,2,5,2,11,77,1,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
69481,SPD,Germany,0,0,0,9,1,1,6,2,19,5,1,1,1,1,3,7,8,7,4,2,4,2,7,7,8,4,2,3,3,4,1,11,42,1,1,0,0,0,2,1,5,1,6,1,2.0,0,0,,,,,1
69492,SPD,Germany,0,0,0,5,2,1,8,2,15,5,1,2,2,1,2,9,8,10,4,3,3,3,8,7,8,3,2,1,2,5,1,11,56,2,1,0,0,0,1,1,6,1,7,1,2.0,0,0,,,,,1
69548,SPD,Germany,0,0,0,8,1,0,8,2,12,4,1,1,1,2,1,10,10,10,3,3,3,5,7,7,10,5,3,1,1,5,1,11,73,1,1,0,0,0,1,1,4,1,7,1,2.0,0,0,,,,,1
69558,SPD,Germany,0,0,0,3,2,0,6,2,18,3,2,2,3,3,3,6,4,7,2,3,3,3,4,4,5,3,2,3,3,5,2,11,25,2,1,0,0,0,1,1,5,1,4,1,2.0,0,0,,,,,1
69624,CDU/CSU,Germany,0,0,0,7,2,1,5,2,19,5,2,3,3,2,5,9,7,8,2,2,2,3,6,6,7,2,3,2,2,8,1,11,30,1,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
69649,SPD,Germany,0,0,0,6,2,0,3,2,12,3,2,2,3,1,4,4,7,7,1,3,1,5,3,3,6,2,3,2,1,6,2,11,69,1,1,0,0,0,1,1,5,1,6,1,2.0,0,0,,,,,1
69664,CDU/CSU,Germany,0,0,0,5,1,0,6,2,12,5,3,3,3,2,2,8,9,10,1,3,1,2,4,3,5,2,1,2,2,6,1,11,83,1,1,0,0,0,1,1,8,1,3,1,1.0,0,0,,,,,1
69675,CDU/CSU,Germany,0,0,0,9,2,1,3,2,13,5,2,2,2,1,1,4,7,7,2,3,1,2,4,4,4,2,2,3,1,2,2,11,48,2,1,0,0,0,1,1,4,1,5,1,1.0,0,0,,,,,1
69675,CDU/CSU,Germany,0,0,0,6,1,1,3,1,24,3,1,1,1,1,1,5,4,5,3,4,4,3,5,5,4,1,1,1,3,1,1,11,28,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
69675,CDU/CSU,Germany,0,0,0,9,2,1,4,2,16,3,2,2,2,3,3,7,8,8,3,3,1,1,3,3,3,1,1,1,3,5,2,11,36,1,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
69675,CDU/CSU,Germany,0,0,0,1,3,1,9,2,18,4,1,1,1,1,1,10,9,7,5,3,3,5,7,9,9,5,5,5,2,3,2,11,25,1,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
69681,SPD,Germany,0,0,0,6,1,1,6,2,12,5,2,3,3,2,4,6,6,10,1,3,6,4,0,1,1,2,3,2,3,3,2,11,50,2,1,0,0,0,1,1,9,2,7,1,2.0,0,0,,,,,1
69689,SPD,Germany,0,0,0,5,2,0,3,2,12,5,2,2,1,1,2,10,1,1,1,1,2,4,5,5,5,1,1,1,3,7,1,11,78,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
69689,SPD,Germany,0,0,0,3,2,1,5,1,11,3,2,3,2,2,1,5,2,5,1,4,1,5,0,2,2,3,3,4,3,5,2,11,45,2,1,0,0,0,1,1,0,1,7,1,2.0,0,0,,,,,1
69689,SPD,Germany,0,0,0,4,1,0,4,2,15,5,1,1,1,1,1,8,3,3,4,4,6,4,6,6,8,3,4,2,2,3,1,11,19,1,1,0,0,0,1,1,1,2,7,1,2.0,0,0,,,,,3
69696,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,8,2,15,5,1,2,2,1,1,5,7,7,4,4,5,2,5,5,7,3,2,2,2,3,1,11,23,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
69696,Bündnis 90/Die Grünen,Germany,0,0,0,3,2,1,7,1,15,5,4,4,4,1,2,5,8,8,2,2,3,4,0,0,7,1,1,1,3,3,1,11,55,2,1,0,0,0,2,1,7,1,3,1,4.0,0,0,,,,,1
69701,FDP,Germany,0,0,0,10,1,1,4,2,12,5,1,2,3,2,4,6,6,10,2,3,2,3,5,1,4,3,2,2,3,7,1,11,63,2,1,0,0,0,1,1,7,1,5,1,5.0,0,0,,,,,1
69738,CDU/CSU,Germany,0,0,0,7,1,0,7,2,10,3,1,2,2,1,2,7,7,9,2,2,2,5,4,6,6,3,3,2,1,5,1,11,83,2,1,0,0,0,1,1,5,1,4,1,1.0,0,0,,,,,1
69769,Bündnis 90/Die Grünen,Germany,0,0,0,9,1,0,7,2,19,3,1,1,1,1,1,9,10,8,3,4,5,4,7,5,10,3,3,2,2,2,1,11,76,1,1,0,0,0,1,1,5,1,6,1,4.0,0,0,,,,,1
69783,PDS / Die Linke,Germany,1,1,0,9,1,1,5,2,16,5,2,2,2,1,1,4,7,6,2,3,4,5,6,6,10,3,5,2,2,4,2,11,46,2,1,0,0,0,1,1,6,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
69783,PDS / Die Linke,Germany,1,1,0,10,1,1,3,2,14,5,2,2,2,1,4,6,5,9,2,2,4,3,5,5,7,3,2,2,2,6,2,11,59,1,1,0,0,0,1,1,6,1,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
69789,SPD,Germany,0,0,0,1,1,1,2,1,14,5,2,2,2,2,3,5,8,10,1,1,4,2,2,2,2,2,2,2,4,5,2,11,67,2,1,0,0,0,1,1,8,1,7,1,2.0,0,0,,,,,1
69789,SPD,Germany,0,0,0,8,2,1,4,2,15,3,1,2,2,1,1,5,7,8,2,3,2,3,6,5,5,2,2,2,3,5,2,11,51,2,1,0,0,0,1,1,5,2,6,1,2.0,0,0,,,,,1
69818,PDS / Die Linke,Germany,1,1,0,8,2,1,4,2,12,1,2,2,3,1,1,10,7,10,2,2,3,4,3,1,2,3,4,4,1,4,1,11,60,1,1,0,0,0,1,1,2,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
69848,SPD,Germany,0,0,0,5,1,0,4,1,11,5,2,2,2,2,2,8,6,9,2,4,5,5,5,5,0,1,2,2,2,10,1,11,82,1,2,0,0,0,1,1,0,2,6,1,2.0,0,0,,,,,1
69879,FDP,Germany,0,0,0,10,1,1,7,2,20,5,2,2,2,1,2,9,7,8,2,3,4,3,5,7,7,3,4,3,2,5,1,11,27,2,1,0,0,0,1,1,5,1,5,1,5.0,0,0,,,,,1
69879,FDP,Germany,0,0,0,9,2,1,6,1,15,5,1,1,1,1,1,5,8,10,5,5,3,3,5,5,6,2,3,2,3,2,1,11,50,2,1,0,0,0,1,1,2,2,7,1,5.0,0,0,,,,,1
69879,FDP,Germany,0,0,0,3,2,1,5,1,13,3,2,3,4,3,4,4,6,10,2,4,2,4,4,4,3,2,1,1,3,3,1,11,57,2,1,0,0,0,1,1,6,1,4,1,5.0,0,0,,,,,1
69902,CDU/CSU,Germany,0,0,0,2,3,0,3,2,12,3,3,4,2,1,2,2,6,2,3,3,2,3,2,2,2,1,1,1,2,6,1,11,72,2,1,0,0,0,1,1,3,2,7,1,1.0,0,0,,,,,1
69902,CDU/CSU,Germany,0,0,0,7,1,0,5,2,19,1,2,2,2,2,4,10,5,6,2,3,2,5,0,0,0,2,1,1,2,4,2,11,86,2,1,0,0,0,1,1,5,1,4,1,1.0,0,0,,,,,1
69902,CDU/CSU,Germany,0,0,0,9,1,1,3,2,12,5,2,2,2,2,4,4,9,10,2,2,2,2,3,3,4,2,1,2,3,7,2,11,61,2,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
69911,SPD,Germany,0,0,0,8,2,1,4,2,19,5,1,1,1,1,2,7,5,7,3,4,4,5,5,5,8,3,3,2,2,3,1,11,39,1,1,0,0,0,1,1,4,1,5,1,2.0,0,0,,,,,1
69911,SPD,Germany,0,0,0,3,3,0,4,2,15,4,2,2,3,4,5,5,8,7,2,4,3,1,3,3,6,3,2,2,1,8,2,11,67,1,1,0,0,0,2,1,5,1,5,1,2.0,0,0,,,,,1
69911,SPD,Germany,0,0,0,6,2,1,2,2,13,3,2,4,3,2,5,5,5,8,2,1,2,1,5,6,5,2,2,2,2,3,1,11,35,2,1,0,0,0,1,1,6,1,4,1,2.0,0,0,,,,,1
69918,Bündnis 90/Die Grünen,Germany,0,0,0,10,2,1,5,2,20,3,1,1,1,1,1,5,5,5,4,4,5,4,8,6,8,3,3,4,1,1,1,11,30,2,1,0,0,0,1,1,6,1,7,1,4.0,0,0,,,,,1
69934,CDU/CSU,Germany,0,0,0,4,3,1,4,1,8,2,3,3,3,1,1,2,3,5,2,2,4,6,1,1,5,2,1,1,4,7,1,11,32,2,1,0,0,0,1,2,5,2,7,1,1.0,0,0,,,,,1
70005,SPD,Germany,0,0,0,5,2,1,2,2,12,3,2,3,2,1,4,7,5,8,2,4,3,4,0,1,1,1,2,1,3,4,2,11,58,2,1,0,0,0,1,1,4,1,5,1,2.0,0,0,,,,,1
70019,Bündnis 90/Die Grünen,Germany,0,0,0,8,1,0,6,2,13,5,1,1,1,1,1,6,7,7,1,3,4,2,6,5,5,2,3,2,3,2,1,11,21,2,1,0,0,0,1,1,5,1,5,1,4.0,0,0,,,,,1
70051,CDU/CSU,Germany,0,0,0,4,2,0,1,2,13,3,1,3,4,2,2,8,4,4,1,2,2,1,0,2,4,3,3,3,2,5,1,11,72,1,1,0,0,0,1,1,3,2,6,1,1.0,0,0,,,,,1
70070,CDU/CSU,Germany,0,0,0,2,1,0,2,2,11,4,2,2,2,2,2,5,8,10,2,2,1,5,5,2,5,1,1,1,3,4,2,11,86,2,1,0,0,0,1,1,8,1,3,1,1.0,0,0,,,,,1
70137,FDP,Germany,0,0,0,8,2,1,1,2,16,4,2,2,2,1,1,5,5,7,3,4,5,5,6,5,7,3,2,1,2,4,2,11,57,1,1,0,0,0,1,1,1,2,7,1,5.0,0,0,,,,,1
70139,Bündnis 90/Die Grünen,Germany,0,0,0,7,2,1,7,2,13,4,3,2,3,2,4,6,10,10,2,2,3,3,8,10,8,3,2,2,2,8,2,11,29,1,1,0,0,0,1,1,5,1,4,1,4.0,0,0,,,,,1
70160,FDP,Germany,0,0,0,9,1,1,2,2,15,5,1,2,3,1,2,7,9,9,1,3,2,1,0,2,2,3,4,3,2,5,2,11,53,2,1,0,0,0,1,1,5,2,5,1,5.0,0,0,,,,,1
70160,FDP,Germany,0,0,0,5,2,1,6,2,18,5,1,1,1,2,2,8,8,9,1,2,1,3,8,8,8,4,4,4,1,5,2,11,45,1,2,0,0,0,2,2,8,1,3,1,5.0,0,0,,,,,3
70259,CDU/CSU,Germany,0,0,0,10,1,1,3,2,15,5,2,2,2,1,1,2,9,9,2,4,1,1,3,2,4,1,3,2,3,6,2,11,27,2,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,1
70259,CDU/CSU,Germany,0,0,0,5,2,0,4,1,4,2,1,1,1,4,4,6,10,10,1,2,3,5,0,0,0,1,1,1,4,5,2,11,84,2,1,0,0,0,1,1,10,1,2,1,1.0,0,0,,,,,2
70259,CDU/CSU,Germany,0,0,0,4,2,1,1,1,10,4,2,3,3,1,1,5,2,9,1,3,3,4,1,1,0,2,3,5,3,5,2,11,35,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
70292,CDU/CSU,Germany,0,0,0,10,1,1,8,2,13,4,2,2,2,2,2,7,6,8,2,2,2,2,5,7,7,4,3,3,2,5,2,11,22,1,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,1
70292,CDU/CSU,Germany,0,0,0,3,2,0,4,2,0,5,2,2,2,3,3,4,5,5,3,3,2,2,4,4,3,3,3,3,2,1,2,11,67,2,2,0,0,0,1,1,4,1,2,1,1.0,0,0,,,,,1
70297,SPD,Germany,0,0,0,8,1,0,4,2,16,3,1,1,1,1,1,7,6,7,4,4,3,5,4,5,4,3,3,3,2,0,2,11,65,1,1,0,0,0,1,1,6,2,7,1,2.0,0,0,,,,,1
70310,CDU/CSU,Germany,0,0,0,3,2,0,4,2,14,3,2,3,2,2,3,6,8,8,2,2,2,5,4,4,5,2,3,3,1,5,1,11,66,1,1,0,0,0,1,1,9,1,3,1,1.0,0,0,,,,,1
70310,CDU/CSU,Germany,0,0,0,3,2,1,3,2,11,3,2,3,3,1,4,4,5,8,3,4,2,5,3,3,5,2,1,1,3,7,2,11,50,1,1,0,0,0,1,1,5,1,5,1,1.0,0,0,,,,,1
70347,FDP,Germany,0,0,0,10,1,1,0,2,12,5,3,3,3,1,2,6,6,10,3,4,5,4,2,1,4,2,3,4,2,5,2,11,30,1,1,0,0,0,1,1,4,2,7,1,5.0,0,0,,,,,1
70353,Bündnis 90/Die Grünen,Germany,0,0,0,5,1,0,7,2,19,3,1,1,1,1,1,6,7,7,4,3,5,4,7,7,8,4,4,5,1,2,1,11,71,2,1,0,0,0,1,1,2,2,7,1,4.0,0,0,,,,,1
70353,Bündnis 90/Die Grünen,Germany,0,0,0,8,2,1,3,2,17,3,2,2,2,1,1,1,3,9,2,5,4,5,0,0,0,1,1,1,3,7,1,11,45,2,1,0,0,0,1,1,1,1,7,1,4.0,0,0,,,,,1
70369,Alternative für Deutschland,Germany,1,0,1,7,2,0,6,1,13,3,3,2,3,5,5,2,0,9,1,2,1,2,0,5,0,1,1,2,2,8,1,11,35,1,1,0,0,0,1,1,0,2,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
70384,CDU/CSU,Germany,0,0,0,4,2,0,3,2,22,5,2,4,4,3,5,9,10,10,4,3,1,5,2,3,6,2,3,2,1,5,1,11,84,1,1,0,0,0,1,1,9,1,3,1,1.0,0,0,,,,,1
70474,SPD,Germany,0,0,0,8,2,1,4,1,13,5,2,2,3,1,1,6,8,8,1,2,2,2,2,1,5,3,3,5,2,5,2,11,43,1,1,0,0,0,1,1,8,1,3,1,2.0,0,0,,,,,1
70474,SPD,Germany,0,0,0,5,1,1,4,1,21,5,2,2,2,2,4,6,7,8,4,4,4,4,3,3,6,2,1,1,3,5,2,11,36,2,1,0,0,0,1,1,7,2,5,1,2.0,0,0,,,,,2
70474,SPD,Germany,0,0,0,6,1,1,7,2,12,5,2,2,3,1,4,7,9,10,3,2,2,1,4,4,6,3,2,3,2,7,1,11,59,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
