uuid,year,valuation,revenue
1a9951f9-faf5-4c6b-857c-70ec924c79c1,2025,52970000.0,
1a9951f9-faf5-4c6b-857c-70ec924c79c1,2023,87360000.0,307000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2017,544000000.0,134036000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2018,509400000.0,134036000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2019,2615000000.0,25000000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2020,2719000000.0,42087000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2021,274600000.0,96148000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2022,797600000.0,134036000.0
f28d0c7b-c87e-4d99-a8e3-12db99e5aa77,2023,965400000.0,163356000.0
ab3b4415-636e-49ad-b685-ea3c4c282685,2018,1015000000.0,2076000.0
ab3b4415-636e-49ad-b685-ea3c4c282685,2019,1027000000.0,2513000.0
ab3b4415-636e-49ad-b685-ea3c4c282685,2020,255000000.0,2595000.0
ab3b4415-636e-49ad-b685-ea3c4c282685,2021,-22000000.0,483000.0
ab3b4415-636e-49ad-b685-ea3c4c282685,2022,-63000000.0,6986000.0
a9e7e8e0-6d86-4ed7-8350-1ffadadbeb34,2021,-204500000.0,550500000.0
a9e7e8e0-6d86-4ed7-8350-1ffadadbeb34,2022,-16125000.0,12175000.0
20245924-a20e-417d-a382-48ef02249f3a,2022,3178000000.0,2433000000.0
20245924-a20e-417d-a382-48ef02249f3a,2021,3260000000.0,2114000000.0
c3497b1a-7356-436f-942d-b8f32ce8f624,2022,846400000.0,50959000.0
c3497b1a-7356-436f-942d-b8f32ce8f624,2023,958000000.0,60814000.0
c3497b1a-7356-436f-942d-b8f32ce8f624,2024,1350000000.0,72067000.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2022,169225000000.0,6060973000.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2023,120972000000.0,8174454000.0
fd1a5ac0-05ba-4cbe-bec6-a385cca521ab,2024,154242000000.0,10289880000.0
67501517-c8ee-4992-aaab-263d53788cd9,2018,1280000000.0,1137008000.0
67501517-c8ee-4992-aaab-263d53788cd9,2019,1112000000.0,1260823000.0
67501517-c8ee-4992-aaab-263d53788cd9,2022,1556000000.0,1752336000.0
67501517-c8ee-4992-aaab-263d53788cd9,2020,1212000000.0,1326328000.0
77930617-4393-4280-9b9d-4334ae5d1fff,2021,7106000000.0,6951535000.0
77930617-4393-4280-9b9d-4334ae5d1fff,2022,35100000.0,2761304000.0
ddcbab45-429d-4389-8377-dec821856208,2026,2199000000.0,318000000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2017,395000000.0,46000000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2018,721000000.0,65000000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2019,1138000000.0,96520000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2020,1008000000.0,9030000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2021,1201000000.0,22668000.0
c762a0f5-5cc6-44ca-b418-b43183b20484,2022,486300000.0,66997000.0
37142901-d5f7-479c-83c7-e92f4085ebdb,2022,1103000000.0,232000000.0
37142901-d5f7-479c-83c7-e92f4085ebdb,2019,1634000000.0,
37142901-d5f7-479c-83c7-e92f4085ebdb,2020,715000000.0,50000000.0
37142901-d5f7-479c-83c7-e92f4085ebdb,2021,1553000000.0,59000000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2018,1174000000.0,1304034000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2019,2131000000.0,1234003000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2020,2456000000.0,1265684000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2021,4294000000.0,1508166000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2022,4721000000.0,1677614000.0
8f30cd16-43dc-4da6-83ca-9d3db3a14d01,2023,3361000000.0,1422680000.0
a1aea974-6e52-4147-8d24-6f040aaf09c9,2019,3596000000.0,241000000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2017,2157000000.0,2843877000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2018,985500000.0,2636746000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2019,813700000.0,2218915000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2020,673600000.0,1416868000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2021,509300000.0,967108000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2022,289100000.0,599085000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2023,539100000.0,514910000.0
9035520d-84eb-4c8a-af22-6c2fa552026b,2024,401500000.0,511000000.0
9b1ac203-5b0c-4fff-9614-a404bdfcc542,2021,297500000.0,0.0
9b1ac203-5b0c-4fff-9614-a404bdfcc542,2022,40030000.0,0.0
9b1ac203-5b0c-4fff-9614-a404bdfcc542,2023,200200000.0,0.0
9fef196f-fe7c-410b-8921-66f28854c57a,2021,16254000000.0,1705000000.0
9fef196f-fe7c-410b-8921-66f28854c57a,2022,8368000000.0,2731000000.0
9fef196f-fe7c-410b-8921-66f28854c57a,2023,8740000000.0,3865000000.0
b044f4b4-feac-410e-b9fe-5791d8e98010,2022,1705000000.0,1731700000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2017,2357000000.0,593000000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2018,1560000000.0,525000000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2019,2368000000.0,356195000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2020,3334000000.0,433623000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2021,5455000000.0,749297000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2022,4161000000.0,722870000.0
da0db6e0-3034-42ae-85af-00606c6adab2,2023,10414000000.0,578862000.0
a0998536-a650-412e-8e38-888efca5b188,2017,1185000000.0,187000000.0
a0998536-a650-412e-8e38-888efca5b188,2018,1982000000.0,262000000.0
a0998536-a650-412e-8e38-888efca5b188,2019,2823000000.0,340000000.0
0e52c571-fdc5-43d2-9069-b71d3cc752bd,2020,165000000.0,147000000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2021,50999000000.0,7839444000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2022,7152000000.0,3194208000.0
ce14bb38-5e0d-4a7b-a1ce-f867d6ba7640,2023,39513000000.0,3108383000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2017,1844000000.0,532542000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2018,3123000000.0,759981000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2019,3978000000.0,858578000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2020,18157000000.0,922191000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2021,13329000000.0,1609954000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2022,13083000000.0,2321422000.0
cda6d00a-3bf1-4423-8a7f-5dc55acefee6,2023,14270000000.0,2259813000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2018,2019000000.0,11358363.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2019,5320000000.0,13375000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2020,6737000000.0,6953000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2021,6137000000.0,7778000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2022,6158000000.0,51174000.0
9b7a312d-a60c-443d-a1fa-ed611fae687f,2023,6592000000.0,266718000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2021,1749000000.0,125773000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2022,486900000.0,157620000.0
207bfbaf-b55e-458f-92e6-e03fd9f53719,2023,1087000000.0,201517000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2017,2107000000.0,166000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2018,2602000000.0,240000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2019,5251000000.0,416000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2020,13786000000.0,2042000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2021,11602000000.0,4495000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2022,4625000000.0,5561000000.0
f18388f9-fb6e-434b-a7b3-2ffc5f204e6a,2023,3575000000.0,5167000000.0
e3b29155-3c63-4e3c-931b-f832059dd687,2019,633200000.0,102707000.0
e3b29155-3c63-4e3c-931b-f832059dd687,2020,2240000000.0,132949000.0
e3b29155-3c63-4e3c-931b-f832059dd687,2021,4721000000.0,187859000.0
e3b29155-3c63-4e3c-931b-f832059dd687,2022,2923000000.0,253828000.0
e3b29155-3c63-4e3c-931b-f832059dd687,2023,3346000000.0,333643000.0
f8f7cebf-ca4f-43d8-855b-9aa40dcb1d66,2021,3696000000.0,405361000.0
f8f7cebf-ca4f-43d8-855b-9aa40dcb1d66,2022,3669000000.0,475194000.0
f8f7cebf-ca4f-43d8-855b-9aa40dcb1d66,2023,4054000000.0,530210000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2019,11053000000.0,7283230000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2020,15706000000.0,9601874000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2021,-1092000000.0,9165331000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2022,-3487000000.0,7108238000.0
19172b8d-9922-4f55-9794-0314b3293ebb,2023,-4003000000.0,5530404557.0
cfa4ff4e-0567-415c-8949-f0d4e7a82516,2021,908300000.0,9598000.0
cfa4ff4e-0567-415c-8949-f0d4e7a82516,2022,383100000.0,13851000.0
cfa4ff4e-0567-415c-8949-f0d4e7a82516,2023,506700000.0,34477000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2021,2517000000.0,248409000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2022,1596000000.0,316350000.0
b3d3cf5d-d562-4bbe-b211-302b48a1dc93,2023,2142000000.0,380720000.0
ebfb43c9-cfa2-40ff-8718-efb2094c36df,2024,36060000.0,
ebfb43c9-cfa2-40ff-8718-efb2094c36df,2025,30060000.0,
ebfb43c9-cfa2-40ff-8718-efb2094c36df,2026,34060000.0,
1dea4b41-b823-4cde-944c-7ba3b8d45127,2017,2046000000.0,482000000.0
1dea4b41-b823-4cde-944c-7ba3b8d45127,2018,2956000000.0,538000000.0
1dea4b41-b823-4cde-944c-7ba3b8d45127,2019,3455000000.0,577000000.0
94c933f6-13a8-4521-8595-d147acfc7c67,2018,2644000000.0,372000000.0
94c933f6-13a8-4521-8595-d147acfc7c67,2019,3557000000.0,480000000.0
c542a5b2-9f8e-447b-897f-0e66ebc9a379,2019,1607000000.0,155462000.0
c542a5b2-9f8e-447b-897f-0e66ebc9a379,2020,4602000000.0,180860000.0
c542a5b2-9f8e-447b-897f-0e66ebc9a379,2021,2638000000.0,212885000.0
c542a5b2-9f8e-447b-897f-0e66ebc9a379,2022,4989000000.0,328818000.0
c542a5b2-9f8e-447b-897f-0e66ebc9a379,2023,12076000000.0,591077000.0
01ecc777-c75e-4a94-b71f-d755d284bc8c,2017,650700000.0,23000000.0
01ecc777-c75e-4a94-b71f-d755d284bc8c,2018,2172000000.0,114000000.0
01ecc777-c75e-4a94-b71f-d755d284bc8c,2019,6151000000.0,218000000.0
01ecc777-c75e-4a94-b71f-d755d284bc8c,2020,16200000000.0,477000000.0
01ecc777-c75e-4a94-b71f-d755d284bc8c,2021,34363000000.0,836000000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2018,856100000.0,
7550a0a3-0383-4e87-b302-cb0e8e864585,2019,84200000.0,167400000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2020,209000000.0,244700000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2021,259100000.0,219200000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2022,-6091000.0,153400000.0
7550a0a3-0383-4e87-b302-cb0e8e864585,2023,-41620000.0,162800000.0
f1e2c197-f235-4c0d-9f61-29477b2a2b1e,2017,615000000.0,39000000.0
f1e2c197-f235-4c0d-9f61-29477b2a2b1e,2018,321000000.0,49000000.0
f1e2c197-f235-4c0d-9f61-29477b2a2b1e,2019,54000000.0,14000000.0
72d82427-15a8-407a-bc4b-cc938dabdc2b,2017,1670000000.0,884000000.0
72d82427-15a8-407a-bc4b-cc938dabdc2b,2018,1582000000.0,1036000000.0
72d82427-15a8-407a-bc4b-cc938dabdc2b,2019,2493000000.0,1182528000.0
053c8ad4-9a97-4063-90fb-7c267c64302d,2020,22023000000.0,7982000000.0
053c8ad4-9a97-4063-90fb-7c267c64302d,2021,17095000000.0,10354000000.0
053c8ad4-9a97-4063-90fb-7c267c64302d,2022,7279000000.0,10344800000.0
053c8ad4-9a97-4063-90fb-7c267c64302d,2023,4875000000.0,10143100000.0
d86c224d-a45b-4f0d-8668-7ffae243f852,2021,26299000000.0,5855700000.0
d86c224d-a45b-4f0d-8668-7ffae243f852,2022,14284000000.0,8577300000.0
d86c224d-a45b-4f0d-8668-7ffae243f852,2023,10019000000.0,9941900000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2024,3462000000.0,617200000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2025,3336000000.0,667500000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2026,3231000000.0,711600000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2021,8469000000.0,2668888000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2022,2048000000.0,2742012000.0
6773bd61-ff61-4e1a-b719-9d607d6373de,2023,1647000000.0,2781810000.0
ff9ecca7-1f57-4632-a98d-c5b26bd20e5c,2025,37200000.0,204400000.0
ff9ecca7-1f57-4632-a98d-c5b26bd20e5c,2024,39100000.0,202700000.0
d76d6a4c-bd8d-4a50-9313-2a05c82ba8a8,2021,577363636.0,36772727.0
d76d6a4c-bd8d-4a50-9313-2a05c82ba8a8,2022,-26390909.0,43236363.0
d76d6a4c-bd8d-4a50-9313-2a05c82ba8a8,2023,166818181.0,56700909.0
daa2a868-f86e-4508-bef2-85280c2e7630,2017,11513920000.0,3341213333.0
daa2a868-f86e-4508-bef2-85280c2e7630,2018,4757133333.0,3344880000.0
daa2a868-f86e-4508-bef2-85280c2e7630,2019,5270026666.0,3207306666.0
daa2a868-f86e-4508-bef2-85280c2e7630,2020,10415973333.0,2787986666.0
daa2a868-f86e-4508-bef2-85280c2e7630,2021,11885720000.0,3431120000.0
daa2a868-f86e-4508-bef2-85280c2e7630,2022,7405200000.0,3881240000.0
daa2a868-f86e-4508-bef2-85280c2e7630,2023,12689306666.0,4121333333.0
4ac12145-9d27-4f4b-9e00-f2c0b79780bb,2020,1137000000.0,164000000.0
e52a9508-3662-4ffb-b66c-90d072c5abde,2021,4284000000.0,4775000000.0
e52a9508-3662-4ffb-b66c-90d072c5abde,2022,1749000000.0,6534000000.0
e52a9508-3662-4ffb-b66c-90d072c5abde,2023,1675000000.0,5463000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2017,54908000000.0,8437000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2018,79475000000.0,10540000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2019,115091000000.0,13282000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2020,156435000000.0,17098000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2021,197195000000.0,21252000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2022,229196000000.0,26492000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2023,163369000000.0,31352000000.0
b2f639d3-e639-4e8b-9e58-f18d2568ba96,2024,267327000000.0,34857000000.0
0e7d084e-7d38-40ab-9324-2368e2beb02a,2020,11451000000.0,4846743000.0
0e7d084e-7d38-40ab-9324-2368e2beb02a,2021,42331000000.0,7146264000.0
0e7d084e-7d38-40ab-9324-2368e2beb02a,2022,17767000000.0,8890773000.0
0e7d084e-7d38-40ab-9324-2368e2beb02a,2023,18759000000.0,10098939000.0
0e7d084e-7d38-40ab-9324-2368e2beb02a,2024,7227000000.0,11147720000.0
8a2d8ee6-c540-4568-bb9b-30539e8397ee,2026,413641364.0,247084708.0
8a2d8ee6-c540-4568-bb9b-30539e8397ee,2021,969636963.0,98679867.0
8a2d8ee6-c540-4568-bb9b-30539e8397ee,2022,511331133.0,146534653.0
8a2d8ee6-c540-4568-bb9b-30539e8397ee,2023,397359735.0,171617161.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2018,341300000.0,707000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2019,777400000.0,13820000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2020,1767000000.0,111535000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2021,2372000000.0,180290000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2022,2740000000.0,273702000.0
aa740684-5d4c-4506-91fa-ab2df4179c1c,2023,2808000000.0,366379000.0
0a921786-a809-4a13-bf5c-c21005dae007,2021,3038000000.0,138925000.0
0a921786-a809-4a13-bf5c-c21005dae007,2022,857000000.0,295188000.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2018,3041000000.0,1625784000.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2019,4415000000.0,2076289101.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2020,12765000000.0,2444328764.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2021,7806000000.0,3704537419.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2022,2442000000.0,3168597334.0
d39a6c5e-0c6f-467d-9c87-237eed94c30e,2023,1204000000.0,2651757646.0
aa2b1850-ad09-49dd-a979-4449433eaadf,2024,125576000000.0,3233000000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2019,2298000000.0,131556000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2020,6276000000.0,160820000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2021,6157000000.0,241752000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2022,7118000000.0,557690000.0
9fac6af3-467d-4117-859e-2b140d846ba7,2023,9168000000.0,720653000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2017,2148000000.0,326674000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2018,1061000000.0,387289000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2019,3567000000.0,390255000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2020,5682000000.0,362048000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2021,2619000000.0,386905000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2022,1216000000.0,406365000.0
3cd6a34f-f9e4-4cc2-9972-e8e36c27d94c,2023,669200000.0,425174000.0
58ab298f-123d-4346-942f-58db295cddd8,2018,820100000.0,50593000.0
58ab298f-123d-4346-942f-58db295cddd8,2019,1737000000.0,82050000.0
58ab298f-123d-4346-942f-58db295cddd8,2020,4857000000.0,115381000.0
58ab298f-123d-4346-942f-58db295cddd8,2021,6105000000.0,233394000.0
58ab298f-123d-4346-942f-58db295cddd8,2022,6826000000.0,407856000.0
58ab298f-123d-4346-942f-58db295cddd8,2023,5546000000.0,624799000.0
c9f51811-78ac-471c-85be-852144c08028,2023,4677000.0,118100000.0
c9f51811-78ac-471c-85be-852144c08028,2024,4677000.0,157000000.0
c9f51811-78ac-471c-85be-852144c08028,2025,4677000.0,238000000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2017,395000000.0,155516000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2018,303800000.0,58644000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2019,316900000.0,62024000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2020,1104000000.0,97764000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2021,983200000.0,75643000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2022,412500000.0,151941000.0
73b63a2f-0db9-4922-8136-7f18467e48b6,2023,366900000.0,57193000.0
2e788328-0d25-4c96-a31c-157e874fda20,2019,240800000.0,179684559.0
2e788328-0d25-4c96-a31c-157e874fda20,2020,2380000000.0,171729558.0
2e788328-0d25-4c96-a31c-157e874fda20,2021,546100000.0,161758181.0
2e788328-0d25-4c96-a31c-157e874fda20,2022,99530000.0,201710909.0
2e788328-0d25-4c96-a31c-157e874fda20,2023,216600000.0,169456363.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2019,6609000000.0,0.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2020,6797000000.0,1038832000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2021,7249000000.0,243718000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2022,4551000000.0,481363000.0
360aa6f2-2d2c-449f-9403-bdd70baf8838,2023,1950000000.0,463842000.0
6cf7a4e7-3d94-4834-9c5c-2da957625c2d,2018,2756000000.0,228000000.0
6cf7a4e7-3d94-4834-9c5c-2da957625c2d,2019,4576000000.0,253300000.0
6cf7a4e7-3d94-4834-9c5c-2da957625c2d,2020,7718000000.0,298800000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2017,161000000.0,114905000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2018,421600000.0,106732000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2019,950500000.0,125568000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2020,2709000000.0,117316000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2021,1831000000.0,145085000.0
c80b0a6d-e8f0-4b90-90c5-14d2c7e43eed,2022,426100000.0,127262000.0
3e76ede8-00c6-48a1-bdcd-ab257707591e,2017,251000000.0,12000000.0
3e76ede8-00c6-48a1-bdcd-ab257707591e,2018,168000000.0,1000000.0
3e76ede8-00c6-48a1-bdcd-ab257707591e,2019,547000000.0,5000000.0
3e76ede8-00c6-48a1-bdcd-ab257707591e,2020,600000000.0,8000000.0
5fc49ed8-4791-4e0c-b5bc-92e4c4987037,2017,499000000.0,320000000.0
5fc49ed8-4791-4e0c-b5bc-92e4c4987037,2018,1156000000.0,385000000.0
5fc49ed8-4791-4e0c-b5bc-92e4c4987037,2019,755000000.0,423000000.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2017,1859000000.0,43687200.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2018,2748900000.0,24573300.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2019,5292100000.0,85985862.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2020,10759100000.0,49281092.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2021,15604600000.0,497277000.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2022,20366500000.0,410745999.0
15fe4a8f-487f-4ccb-9cff-c332f5a6c6c6,2023,19087200000.0,1226315999.0
bc11a848-c8ad-4dbf-8f85-1fc67ec26521,2022,1022000000.0,133900000.0
bc11a848-c8ad-4dbf-8f85-1fc67ec26521,2023,720600000.0,145453000.0
706d6ab6-b4d7-4b40-8c3c-ac078cc08d9f,2024,514700000.0,87520000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2018,1832000000.0,291611000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2019,1281000000.0,326801000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2020,1376000000.0,106006000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2021,1389000000.0,187134000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2022,400800000.0,260927000.0
efe6700d-185d-4a6b-b031-e9659baea9cb,2023,713000000.0,326134000.0
832d929d-1862-4f37-8ef1-89b580740f82,2015,885440.0,0.0
832d929d-1862-4f37-8ef1-89b580740f82,2016,15134037.0,1883825.0
832d929d-1862-4f37-8ef1-89b580740f82,2017,24938756.0,7224940.0
832d929d-1862-4f37-8ef1-89b580740f82,2018,19145531.0,14337288.0
832d929d-1862-4f37-8ef1-89b580740f82,2019,139821680.0,47874571.0
832d929d-1862-4f37-8ef1-89b580740f82,2020,541943641.0,140913238.0
832d929d-1862-4f37-8ef1-89b580740f82,2021,367310574.0,153173616.0
832d929d-1862-4f37-8ef1-89b580740f82,2022,225268125.0,126385595.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2024,16385000000.0,502500000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2025,16049000000.0,1010000000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2026,15068000000.0,2233000000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2017,1179000000.0,141000000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2018,6304000000.0,714000000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2019,7271000000.0,281773000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2020,7422000000.0,62347000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2021,9664000000.0,23146000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2022,23176000000.0,228291000.0
d6029973-a1f6-4db6-ae1a-793fa4694179,2023,23044000000.0,615995000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2017,2311000000.0,249438000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2018,2432000000.0,358111000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2019,1305000000.0,361943000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2020,776300000.0,308487000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2021,537100000.0,358003000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2022,264800000.0,377241000.0
a5df5237-b472-4d8d-ac8a-f96c09285863,2023,-511100.0,315660000.0
99182b19-a091-4659-be7d-1c6993109658,2021,807800000.0,443038000.0
99182b19-a091-4659-be7d-1c6993109658,2022,608800000.0,600274000.0
99182b19-a091-4659-be7d-1c6993109658,2023,988600000.0,712879000.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2020,306129032.0,20224193.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2021,337258064.0,42497741.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2022,44741935.0,59372096.0
926f8c8d-287b-4a91-af9e-b98a861a3df9,2023,3961290.0,52675645.0
40a08381-fe20-4cf9-aed3-cc21acf32075,2025,213500000.0,763000000.0
40a08381-fe20-4cf9-aed3-cc21acf32075,2024,91100.0,478700000.0
d265b1c7-8f62-4b98-86ab-1720d9e0c3dc,2023,1361000000.0,484400000.0
d265b1c7-8f62-4b98-86ab-1720d9e0c3dc,2024,1277000000.0,523900000.0
d265b1c7-8f62-4b98-86ab-1720d9e0c3dc,2025,1283000000.0,575700000.0
2146b9d2-7c72-496f-914d-f6d72af81958,2021,699400000.0,0.0
2146b9d2-7c72-496f-914d-f6d72af81958,2022,244500000.0,461083000.0
8340d394-695a-4791-be1c-629069d57d32,2019,337418114.0,38607178.0
8340d394-695a-4791-be1c-629069d57d32,2020,409376876.0,43927877.0
8340d394-695a-4791-be1c-629069d57d32,2021,285914333.0,45457571.0
8340d394-695a-4791-be1c-629069d57d32,2022,238661303.0,74434203.0
38fa05ff-b646-4112-be90-0e583f02690e,2019,776200000.0,25843090.0
38fa05ff-b646-4112-be90-0e583f02690e,2020,1845000000.0,49695636.0
38fa05ff-b646-4112-be90-0e583f02690e,2021,1239000000.0,11522909.0
38fa05ff-b646-4112-be90-0e583f02690e,2022,396400000.0,15780636.0
